lgNA_ordNA_scaf938	lgNA_ordNA_scaf938	0.35	0.07	4111	A
lgNA_ordNA_scaf939	lgNA_ordNA_scaf939	1.00	0.00	1758	A
lgNA_ordNA_scaf940	lgNA_ordNA_scaf940	0.99	0.00	1087	A
lgNA_ordNA_scaf941	lgNA_ordNA_scaf941	0.00	0.00	1098	NA
lgNA_ordNA_scaf942	lgNA_ordNA_scaf942	0.97	0.00	1860	A
lgNA_ordNA_scaf943	lgNA_ordNA_scaf943	0.00	0.00	1132	NA
lgNA_ordNA_scaf944	lgNA_ordNA_scaf944	0.00	0.00	1752	NA
lgNA_ordNA_scaf945	lgNA_ordNA_scaf945	0.73	0.05	1633	A
lgNA_ordNA_scaf946	lgNA_ordNA_scaf946	1.00	0.00	5266	A
lgNA_ordNA_scaf947	lgNA_ordNA_scaf947	0.50	0.00	3830	A
lgNA_ordNA_scaf948	lgNA_ordNA_scaf948	0.60	0.00	1159	A
lgNA_ordNA_scaf949	lgNA_ordNA_scaf949	1.00	0.00	2026	A
lgNA_ordNA_scaf950	lgNA_ordNA_scaf950	0.25	0.19	2397	NA
lgNA_ordNA_scaf951	lgNA_ordNA_scaf951	0.80	0.79	1077	NA
lgNA_ordNA_scaf952	lgNA_ordNA_scaf952	0.57	0.00	2176	A
lgNA_ordNA_scaf953	lgNA_ordNA_scaf953	0.82	0.00	1756	A
lgNA_ordNA_scaf954	lgNA_ordNA_scaf954	0.97	0.00	11468	A
lgNA_ordNA_scaf955	lgNA_ordNA_scaf955	0.00	0.00	1092	NA
lgNA_ordNA_scaf956	lgNA_ordNA_scaf956	0.35	0.00	1658	A
lgNA_ordNA_scaf957	lgNA_ordNA_scaf957	0.72	0.06	22728	A
lgNA_ordNA_scaf958	lgNA_ordNA_scaf958	0.00	0.00	2030	NA
lgNA_ordNA_scaf959	lgNA_ordNA_scaf959	0.00	0.00	1461	NA
lgNA_ordNA_scaf960	lgNA_ordNA_scaf960	0.62	0.00	1003	A
lgNA_ordNA_scaf961	lgNA_ordNA_scaf961	0.00	0.00	1055	NA
lgNA_ordNA_scaf962	lgNA_ordNA_scaf962	0.00	0.00	1119	NA
lgNA_ordNA_scaf963	lgNA_ordNA_scaf963	0.50	0.00	1365	A
lgNA_ordNA_scaf964	lgX_ordNA_scaf964	0.29	0.65	1836056	X
lgNA_ordNA_scaf965	lgNA_ordNA_scaf965	0.23	0.00	1924	A
lgNA_ordNA_scaf966	lgNA_ordNA_scaf966	0.91	0.00	1038	A
lgNA_ordNA_scaf967	lgNA_ordNA_scaf967	0.87	0.00	1162	A
lgNA_ordNA_scaf968	lgNA_ordNA_scaf968	0.71	0.00	2920	A
lgNA_ordNA_scaf969	lgNA_ordNA_scaf969	0.71	0.00	1774	A
lgNA_ordNA_scaf970	lgNA_ordNA_scaf970	1.00	0.00	1057	A
lgNA_ordNA_scaf971	lgNA_ordNA_scaf971	0.90	0.00	1073	A
lgNA_ordNA_scaf972	lgNA_ordNA_scaf972	0.60	0.00	1624	A
lgNA_ordNA_scaf973	lgNA_ordNA_scaf973	0.73	0.00	1584	A
lgNA_ordNA_scaf974	lgNA_ordNA_scaf974	0.49	0.00	3310	A
lgNA_ordNA_scaf975	lgNA_ordNA_scaf975	1.00	0.00	1315	A
lgNA_ordNA_scaf976	lgNA_ordNA_scaf976	0.35	0.00	1058	A
lgNA_ordNA_scaf977	lgNA_ordNA_scaf977	0.93	0.02	488590	A
lgNA_ordNA_scaf978	lgNA_ordNA_scaf978	0.00	0.00	1034	NA
lgNA_ordNA_scaf979	lgNA_ordNA_scaf979	0.82	0.00	1664	A
lgNA_ordNA_scaf980	lgNA_ordNA_scaf980	1.00	0.00	1557	A
lgNA_ordNA_scaf981	lgNA_ordNA_scaf981	0.89	0.04	125443	A
lgNA_ordNA_scaf982	lgNA_ordNA_scaf982	0.24	0.00	1339	A
lgNA_ordNA_scaf983	lgNA_ordNA_scaf983	0.40	0.15	1362	A
lgNA_ordNA_scaf984	lgNA_ordNA_scaf984	0.75	0.07	78110	A
lgNA_ordNA_scaf985	lgNA_ordNA_scaf985	0.36	0.00	1758	A
lgNA_ordNA_scaf986	lgNA_ordNA_scaf986	0.48	0.00	2014	A
lgNA_ordNA_scaf987	lgNA_ordNA_scaf987	0.00	0.00	1372	NA
lgNA_ordNA_scaf988	lgNA_ordNA_scaf988	0.71	0.00	1068	A
lgNA_ordNA_scaf989	lgNA_ordNA_scaf989	0.00	0.00	1086	NA
lgNA_ordNA_scaf990	lgNA_ordNA_scaf990	0.66	0.00	1112	A
lgNA_ordNA_scaf991	lgNA_ordNA_scaf991	1.00	0.00	1051	A
lgNA_ordNA_scaf992	lgX_ordNA_scaf992	0.00	0.27	1185	X
lgNA_ordNA_scaf993	lgNA_ordNA_scaf993	0.77	0.01	21366	A
lgNA_ordNA_scaf994	lgNA_ordNA_scaf994	0.52	0.00	1683	A
lgNA_ordNA_scaf995	lgNA_ordNA_scaf995	0.10	0.00	3029	A
lgNA_ordNA_scaf997	lgNA_ordNA_scaf997	0.28	0.00	1937	A
lgNA_ordNA_scaf998	lgNA_ordNA_scaf998	0.00	0.00	1332	NA
lgNA_ordNA_scaf999	lgX_ordNA_scaf999	0.36	1.00	1275	X
lgNA_ordNA_scaf1000	lgNA_ordNA_scaf1000	0.99	0.00	1316	A
lgNA_ordNA_scaf1001	lgNA_ordNA_scaf1001	0.75	0.00	1015	A
lgNA_ordNA_scaf1002	lgNA_ordNA_scaf1002	0.81	0.04	221645	A
lgNA_ordNA_scaf1003	lgNA_ordNA_scaf1003	0.54	0.00	1210	A
lgNA_ordNA_scaf1004	lgNA_ordNA_scaf1004	0.00	0.00	1393	NA
lgNA_ordNA_scaf1005	lgNA_ordNA_scaf1005	0.67	0.00	1703	A
lgNA_ordNA_scaf1006	lgNA_ordNA_scaf1006	1.00	0.00	1320	A
lgNA_ordNA_scaf1007	lgNA_ordNA_scaf1007	0.42	0.00	1839	A
lgNA_ordNA_scaf1008	lgNA_ordNA_scaf1008	0.92	0.00	1138	A
lgNA_ordNA_scaf1009	lgNA_ordNA_scaf1009	0.03	0.00	2506	A
lgNA_ordNA_scaf1010	lgNA_ordNA_scaf1010	0.85	0.00	1186	A
lgNA_ordNA_scaf1011	lgNA_ordNA_scaf1011	0.58	0.00	1027	A
lgNA_ordNA_scaf1012	lgNA_ordNA_scaf1012	0.69	0.69	1153	NA
lgNA_ordNA_scaf1013	lgNA_ordNA_scaf1013	0.82	0.00	2452	A
lgNA_ordNA_scaf1014	lgNA_ordNA_scaf1014	0.36	0.29	1761	NA
lgNA_ordNA_scaf1015	lgNA_ordNA_scaf1015	0.71	0.00	1066	A
lgNA_ordNA_scaf1016	lgNA_ordNA_scaf1016	0.56	0.62	1081	NA
lgNA_ordNA_scaf1017	lgNA_ordNA_scaf1017	1.00	0.00	4333	A
lgNA_ordNA_scaf1018	lgNA_ordNA_scaf1018	1.00	0.00	1058	A
lgNA_ordNA_scaf1019	lgNA_ordNA_scaf1019	0.79	0.03	20740	A
lgNA_ordNA_scaf1020	lgNA_ordNA_scaf1020	0.03	0.00	134155	A
lgNA_ordNA_scaf1021	lgX_ordNA_scaf1021	0.26	0.68	1020482	X
lgNA_ordNA_scaf1022	lgNA_ordNA_scaf1022	0.92	0.00	1261	A
lgNA_ordNA_scaf1023	lgNA_ordNA_scaf1023	0.18	0.00	1160	A
lgNA_ordNA_scaf1024	lgNA_ordNA_scaf1024	0.23	0.00	1821	A
lgNA_ordNA_scaf1025	lgNA_ordNA_scaf1025	1.00	0.00	1533	A
lgNA_ordNA_scaf1026	lgNA_ordNA_scaf1026	0.55	0.00	1325	A
lgNA_ordNA_scaf1027	lgNA_ordNA_scaf1027	1.00	0.00	1332	A
lgNA_ordNA_scaf1029	lgNA_ordNA_scaf1029	0.70	0.09	7406	A
lgNA_ordNA_scaf1031	lgNA_ordNA_scaf1031	0.82	0.00	1146	A
lgNA_ordNA_scaf1032	lgNA_ordNA_scaf1032	0.66	0.00	1245	A
lgNA_ordNA_scaf1033	lgNA_ordNA_scaf1033	0.23	0.00	3424	A
lgNA_ordNA_scaf1034	lgNA_ordNA_scaf1034	0.95	0.94	1133	NA
lgNA_ordNA_scaf1035	lgNA_ordNA_scaf1035	0.00	0.00	1325	NA
lgNA_ordNA_scaf1036	lgNA_ordNA_scaf1036	0.00	0.00	1388	NA
lgNA_ordNA_scaf1037	lgNA_ordNA_scaf1037	0.34	0.13	1928	A
lgNA_ordNA_scaf1038	lgNA_ordNA_scaf1038	0.35	0.55	1205	NA
lgNA_ordNA_scaf1039	lgNA_ordNA_scaf1039	0.31	0.00	1699	A
lgNA_ordNA_scaf1040	lgNA_ordNA_scaf1040	0.62	0.30	2761	A
lgNA_ordNA_scaf1041	lgNA_ordNA_scaf1041	0.73	0.00	2022	A
lgNA_ordNA_scaf1042	lgNA_ordNA_scaf1042	0.78	0.00	1464	A
lgNA_ordNA_scaf1043	lgNA_ordNA_scaf1043	1.00	0.00	1464	A
lgNA_ordNA_scaf1044	lgNA_ordNA_scaf1044	0.89	0.00	1072	A
lgNA_ordNA_scaf1045	lgNA_ordNA_scaf1045	1.00	0.00	1157	A
lgNA_ordNA_scaf1046	lgNA_ordNA_scaf1046	0.89	0.00	1119	A
lgNA_ordNA_scaf1047	lgNA_ordNA_scaf1047	0.40	0.00	1393	A
lgNA_ordNA_scaf1048	lgNA_ordNA_scaf1048	0.77	0.00	1021	A
lgNA_ordNA_scaf1049	lgNA_ordNA_scaf1049	0.00	0.00	1029	NA
lgNA_ordNA_scaf1050	lgNA_ordNA_scaf1050	0.27	0.00	1376	A
lgNA_ordNA_scaf1051	lgNA_ordNA_scaf1051	0.62	0.16	3554	A
lgNA_ordNA_scaf1052	lgNA_ordNA_scaf1052	0.74	0.47	1619	NA
lgNA_ordNA_scaf1053	lgNA_ordNA_scaf1053	0.89	0.02	834238	A
lgNA_ordNA_scaf1054	lgNA_ordNA_scaf1054	0.18	0.09	1100	A
lgNA_ordNA_scaf1055	lgNA_ordNA_scaf1055	0.71	0.00	2350	A
lgNA_ordNA_scaf1056	lgNA_ordNA_scaf1056	0.59	0.08	3251	A
lgNA_ordNA_scaf1057	lgNA_ordNA_scaf1057	0.90	0.00	1186	A
lgNA_ordNA_scaf1058	lgNA_ordNA_scaf1058	1.00	0.00	1208	A
lgNA_ordNA_scaf1059	lgNA_ordNA_scaf1059	0.68	0.00	1045	A
lgNA_ordNA_scaf1061	lgNA_ordNA_scaf1061	0.81	0.00	1140	A
lgNA_ordNA_scaf1062	lgNA_ordNA_scaf1062	0.54	0.27	1542	NA
lgNA_ordNA_scaf1063	lgNA_ordNA_scaf1063	0.69	0.00	1205	A
lgNA_ordNA_scaf1064	lgNA_ordNA_scaf1064	1.00	0.00	1467	A
lgNA_ordNA_scaf1065	lgNA_ordNA_scaf1065	0.73	0.00	1033	A
lgNA_ordNA_scaf1066	lgNA_ordNA_scaf1066	0.84	0.00	1376	A
lgNA_ordNA_scaf1067	lgNA_ordNA_scaf1067	0.00	0.00	1224	NA
lgNA_ordNA_scaf1068	lgNA_ordNA_scaf1068	0.71	0.00	1262	A
lgNA_ordNA_scaf1069	lgNA_ordNA_scaf1069	0.56	0.00	1897	A
lgNA_ordNA_scaf1070	lgNA_ordNA_scaf1070	1.00	0.00	1215	A
lgNA_ordNA_scaf1071	lgX_ordNA_scaf1071	0.00	0.76	1091	X
lgNA_ordNA_scaf1072	lgNA_ordNA_scaf1072	0.00	0.00	2305	NA
lgNA_ordNA_scaf1073	lgNA_ordNA_scaf1073	0.86	0.02	530017	A
lgNA_ordNA_scaf1074	lgNA_ordNA_scaf1074	0.70	0.00	3638	A
lgNA_ordNA_scaf1075	lgNA_ordNA_scaf1075	0.28	0.00	2131	A
lgNA_ordNA_scaf1076	lgNA_ordNA_scaf1076	0.79	0.04	3040	A
lgNA_ordNA_scaf1077	lgNA_ordNA_scaf1077	0.60	0.00	1156	A
lgNA_ordNA_scaf1078	lgNA_ordNA_scaf1078	0.46	0.00	1517	A
lgNA_ordNA_scaf1079	lgNA_ordNA_scaf1079	0.68	0.00	1460	A
lgNA_ordNA_scaf1080	lgNA_ordNA_scaf1080	0.51	0.00	1206	A
lgNA_ordNA_scaf1081	lgNA_ordNA_scaf1081	0.43	0.43	1631	NA
lgNA_ordNA_scaf1083	lgNA_ordNA_scaf1083	1.00	1.00	2077	NA
lgNA_ordNA_scaf1084	lgNA_ordNA_scaf1084	0.24	0.02	4798	A
lgNA_ordNA_scaf1085	lgNA_ordNA_scaf1085	0.64	0.00	1978	A
lgNA_ordNA_scaf1086	lgNA_ordNA_scaf1086	0.00	0.00	1547	NA
lgNA_ordNA_scaf1087	lgNA_ordNA_scaf1087	1.00	0.00	1268	A
lgNA_ordNA_scaf1088	lgNA_ordNA_scaf1088	0.99	0.00	2319	A
lgNA_ordNA_scaf1089	lgNA_ordNA_scaf1089	0.45	0.00	1101	A
lgNA_ordNA_scaf1090	lgNA_ordNA_scaf1090	0.52	0.54	25490	NA
lgNA_ordNA_scaf1091	lgNA_ordNA_scaf1091	0.07	0.06	2233	NA
lgNA_ordNA_scaf1092	lgNA_ordNA_scaf1092	0.95	0.22	2054	A
lgNA_ordNA_scaf1093	lgNA_ordNA_scaf1093	0.68	0.09	1354	A
lgNA_ordNA_scaf1094	lgNA_ordNA_scaf1094	1.00	0.00	1886	A
lgNA_ordNA_scaf1095	lgNA_ordNA_scaf1095	1.00	0.00	1006	A
lgNA_ordNA_scaf1096	lgNA_ordNA_scaf1096	0.00	0.00	2135	NA
lgNA_ordNA_scaf1097	lgNA_ordNA_scaf1097	0.93	0.00	1947	A
lgNA_ordNA_scaf1098	lgNA_ordNA_scaf1098	0.30	0.00	2695	A
lgNA_ordNA_scaf1099	lgNA_ordNA_scaf1099	0.98	0.00	2658	A
lgNA_ordNA_scaf1100	lgNA_ordNA_scaf1100	0.96	0.00	1090	A
lgNA_ordNA_scaf1101	lgNA_ordNA_scaf1101	0.52	0.00	1605	A
lgNA_ordNA_scaf1102	lgNA_ordNA_scaf1102	0.46	0.15	2751	A
lgNA_ordNA_scaf1103	lgNA_ordNA_scaf1103	0.35	0.00	1435	A
lgNA_ordNA_scaf1104	lgNA_ordNA_scaf1104	0.89	0.00	1166	A
lgNA_ordNA_scaf1105	lgNA_ordNA_scaf1105	1.00	0.00	2203	A
lgNA_ordNA_scaf1106	lgNA_ordNA_scaf1106	0.81	0.00	1587	A
lgNA_ordNA_scaf1108	lgNA_ordNA_scaf1108	0.14	0.00	4413	A
lgNA_ordNA_scaf1109	lgNA_ordNA_scaf1109	0.44	0.00	1352	A
lgNA_ordNA_scaf1110	lgNA_ordNA_scaf1110	0.94	0.00	1853	A
lgNA_ordNA_scaf1111	lgNA_ordNA_scaf1111	0.15	0.00	1013	A
lgNA_ordNA_scaf1112	lgNA_ordNA_scaf1112	0.60	0.00	1033	A
lgNA_ordNA_scaf1113	lgX_ordNA_scaf1113	0.26	0.65	1108	X
lgNA_ordNA_scaf1114	lgNA_ordNA_scaf1114	0.78	0.76	1112	NA
lgNA_ordNA_scaf1115	lgNA_ordNA_scaf1115	0.93	0.14	1191	A
lgNA_ordNA_scaf1116	lgNA_ordNA_scaf1116	1.00	0.00	1075	A
lgNA_ordNA_scaf1117	lgNA_ordNA_scaf1117	0.23	0.00	3714	A
lgNA_ordNA_scaf1118	lgNA_ordNA_scaf1118	0.84	0.00	2142	A
lgNA_ordNA_scaf1119	lgNA_ordNA_scaf1119	0.33	0.00	1039	A
lgNA_ordNA_scaf1120	lgNA_ordNA_scaf1120	0.41	0.00	1133	A
lgNA_ordNA_scaf1121	lgNA_ordNA_scaf1121	0.69	0.00	1613	A
lgNA_ordNA_scaf1122	lgNA_ordNA_scaf1122	0.62	0.00	8772	A
lgNA_ordNA_scaf1123	lgNA_ordNA_scaf1123	1.00	0.00	2185	A
lgNA_ordNA_scaf1124	lgNA_ordNA_scaf1124	0.81	0.00	1592	A
lgNA_ordNA_scaf1125	lgNA_ordNA_scaf1125	0.61	0.00	1869	A
lgNA_ordNA_scaf1126	lgNA_ordNA_scaf1126	0.31	0.00	3460	A
lgNA_ordNA_scaf1127	lgNA_ordNA_scaf1127	0.00	0.00	1744	NA
lgNA_ordNA_scaf1128	lgNA_ordNA_scaf1128	0.96	0.00	1278	A
lgNA_ordNA_scaf1129	lgNA_ordNA_scaf1129	0.36	0.00	1252	A
lgNA_ordNA_scaf1130	lgNA_ordNA_scaf1130	0.22	0.16	2811	NA
lgNA_ordNA_scaf1131	lgNA_ordNA_scaf1131	0.95	0.01	111364	A
lgNA_ordNA_scaf1132	lgNA_ordNA_scaf1132	0.56	0.00	1114	A
lgNA_ordNA_scaf1133	lgNA_ordNA_scaf1133	1.00	0.00	1093	A
lgNA_ordNA_scaf1134	lgNA_ordNA_scaf1134	0.45	0.00	1518	A
lgNA_ordNA_scaf1135	lgNA_ordNA_scaf1135	0.46	0.00	1586	A
lgNA_ordNA_scaf1136	lgNA_ordNA_scaf1136	0.53	0.00	1236	A
lgNA_ordNA_scaf1137	lgNA_ordNA_scaf1137	0.44	0.06	3166	A
lgNA_ordNA_scaf1138	lgNA_ordNA_scaf1138	0.50	0.00	2622	A
lgNA_ordNA_scaf1140	lgNA_ordNA_scaf1140	0.85	0.00	1670	A
lgNA_ordNA_scaf1141	lgNA_ordNA_scaf1141	1.00	0.00	3336	A
lgNA_ordNA_scaf1142	lgNA_ordNA_scaf1142	0.00	0.00	1045	NA
lgNA_ordNA_scaf1143	lgNA_ordNA_scaf1143	0.21	0.19	1511	NA
lgNA_ordNA_scaf1144	lgNA_ordNA_scaf1144	0.58	0.00	2290	A
lgNA_ordNA_scaf1145	lgNA_ordNA_scaf1145	0.25	0.00	1246	A
lgNA_ordNA_scaf1146	lgNA_ordNA_scaf1146	1.00	0.00	1107	A
lgNA_ordNA_scaf1147	lgNA_ordNA_scaf1147	0.89	0.04	249538	A
lgNA_ordNA_scaf1148	lgNA_ordNA_scaf1148	0.36	0.26	2520	NA
lgNA_ordNA_scaf1149	lgNA_ordNA_scaf1149	1.00	0.00	1004	A
lgNA_ordNA_scaf1150	lgNA_ordNA_scaf1150	0.61	0.00	1250	A
lgNA_ordNA_scaf1151	lgNA_ordNA_scaf1151	0.66	0.00	1145	A
lgNA_ordNA_scaf1152	lgNA_ordNA_scaf1152	0.74	0.00	1087	A
lgNA_ordNA_scaf1153	lgNA_ordNA_scaf1153	0.46	0.00	2583	A
lgNA_ordNA_scaf1154	lgNA_ordNA_scaf1154	0.37	0.00	2064	A
lgNA_ordNA_scaf1155	lgNA_ordNA_scaf1155	0.60	0.00	1271	A
lgNA_ordNA_scaf1156	lgNA_ordNA_scaf1156	0.85	0.00	1002	A
lgNA_ordNA_scaf1157	lgNA_ordNA_scaf1157	0.50	0.05	2241	A
lgNA_ordNA_scaf1158	lgNA_ordNA_scaf1158	1.00	0.00	1016	A
lgNA_ordNA_scaf1159	lgNA_ordNA_scaf1159	0.72	0.01	71675	A
lgNA_ordNA_scaf1160	lgNA_ordNA_scaf1160	1.00	0.00	1419	A
lgNA_ordNA_scaf1161	lgNA_ordNA_scaf1161	0.40	0.58	1435	NA
lgNA_ordNA_scaf1162	lgNA_ordNA_scaf1162	0.54	0.00	2191	A
lgNA_ordNA_scaf1163	lgNA_ordNA_scaf1163	0.42	0.00	1913	A
lgNA_ordNA_scaf1164	lgNA_ordNA_scaf1164	0.15	0.00	1811	A
lgNA_ordNA_scaf1165	lgNA_ordNA_scaf1165	0.65	0.00	1086	A
lgNA_ordNA_scaf1166	lgNA_ordNA_scaf1166	0.00	0.00	1312	NA
lgNA_ordNA_scaf1168	lgNA_ordNA_scaf1168	0.80	0.00	1443	A
lgNA_ordNA_scaf1169	lgX_ordNA_scaf1169	0.00	1.00	1206	X
lgNA_ordNA_scaf1170	lgNA_ordNA_scaf1170	0.50	0.00	1078	A
lgNA_ordNA_scaf1171	lgNA_ordNA_scaf1171	0.61	0.00	1083	A
lgNA_ordNA_scaf1172	lgNA_ordNA_scaf1172	0.49	0.00	1746	A
lgNA_ordNA_scaf1173	lgNA_ordNA_scaf1173	0.68	0.00	2550	A
lgNA_ordNA_scaf1174	lgNA_ordNA_scaf1174	0.00	0.00	1116	NA
lgNA_ordNA_scaf1175	lgNA_ordNA_scaf1175	0.93	0.00	1565	A
lgNA_ordNA_scaf1176	lgNA_ordNA_scaf1176	0.53	0.21	1024	A
lgNA_ordNA_scaf1177	lgNA_ordNA_scaf1177	0.08	0.00	1978	A
lgNA_ordNA_scaf1178	lgNA_ordNA_scaf1178	0.81	0.00	1350	A
lgNA_ordNA_scaf1179	lgNA_ordNA_scaf1179	0.50	0.29	1093	NA
lgNA_ordNA_scaf1180	lgNA_ordNA_scaf1180	0.37	0.00	1862	A
lgNA_ordNA_scaf1182	lgNA_ordNA_scaf1182	0.63	0.00	1322	A
lgNA_ordNA_scaf1183	lgNA_ordNA_scaf1183	0.00	0.00	1168	NA
lgNA_ordNA_scaf1184	lgNA_ordNA_scaf1184	0.08	0.00	1088	A
lgNA_ordNA_scaf1185	lgNA_ordNA_scaf1185	0.95	0.00	1854	A
lgNA_ordNA_scaf1186	lgNA_ordNA_scaf1186	0.09	0.00	3063	A
lgNA_ordNA_scaf1187	lgNA_ordNA_scaf1187	0.97	0.52	1582	NA
lgNA_ordNA_scaf1188	lgNA_ordNA_scaf1188	0.72	0.30	1138	A
lgNA_ordNA_scaf1189	lgNA_ordNA_scaf1189	0.93	0.00	2017	A
lgNA_ordNA_scaf1190	lgNA_ordNA_scaf1190	0.31	0.00	2837	A
lgNA_ordNA_scaf1191	lgNA_ordNA_scaf1191	0.00	0.00	1280	NA
lgNA_ordNA_scaf1192	lgNA_ordNA_scaf1192	1.00	0.00	1442	A
lgNA_ordNA_scaf1193	lgNA_ordNA_scaf1193	0.45	0.00	2612	A
lgNA_ordNA_scaf1194	lgNA_ordNA_scaf1194	1.00	0.00	1177	A
lgNA_ordNA_scaf1195	lgNA_ordNA_scaf1195	0.48	0.48	6073	NA
lgNA_ordNA_scaf1196	lgNA_ordNA_scaf1196	0.63	0.00	1814	A
lgNA_ordNA_scaf1197	lgNA_ordNA_scaf1197	0.84	0.00	1110	A
lgNA_ordNA_scaf1198	lgNA_ordNA_scaf1198	0.47	0.04	3840	A
lgNA_ordNA_scaf1199	lgNA_ordNA_scaf1199	1.00	0.00	1691	A
lgNA_ordNA_scaf1200	lgNA_ordNA_scaf1200	1.00	0.00	1908	A
lgNA_ordNA_scaf1201	lgNA_ordNA_scaf1201	0.27	0.00	1023	A
lgNA_ordNA_scaf1202	lgNA_ordNA_scaf1202	0.84	0.00	2607	A
lgNA_ordNA_scaf1203	lgNA_ordNA_scaf1203	0.45	0.00	2287	A
lgNA_ordNA_scaf1204	lgNA_ordNA_scaf1204	0.12	0.00	1619	A
lgNA_ordNA_scaf1205	lgX_ordNA_scaf1205	0.14	0.89	1511	X
lgNA_ordNA_scaf1206	lgNA_ordNA_scaf1206	0.00	0.00	1985	NA
lgNA_ordNA_scaf1207	lgNA_ordNA_scaf1207	0.91	0.00	1111	A
lgNA_ordNA_scaf1208	lgNA_ordNA_scaf1208	0.78	0.74	1178	NA
lgNA_ordNA_scaf1209	lgNA_ordNA_scaf1209	0.37	0.00	1075	A
lgNA_ordNA_scaf1210	lgNA_ordNA_scaf1210	0.44	0.20	2098	A
lgNA_ordNA_scaf1211	lgNA_ordNA_scaf1211	0.90	0.00	1033	A
lgNA_ordNA_scaf1212	lgNA_ordNA_scaf1212	0.87	0.00	1024	A
lgNA_ordNA_scaf1213	lgNA_ordNA_scaf1213	1.00	0.00	1287	A
lgNA_ordNA_scaf1214	lgNA_ordNA_scaf1214	1.00	1.00	1534	NA
lgNA_ordNA_scaf1215	lgNA_ordNA_scaf1215	0.00	0.00	1066	NA
lgNA_ordNA_scaf1216	lgNA_ordNA_scaf1216	1.00	0.00	1365	A
lgNA_ordNA_scaf1217	lgNA_ordNA_scaf1217	0.00	0.00	2183	NA
lgNA_ordNA_scaf1218	lgNA_ordNA_scaf1218	0.76	0.08	3589	A
lgNA_ordNA_scaf1219	lgNA_ordNA_scaf1219	0.14	0.00	1401	A
lgNA_ordNA_scaf1220	lgNA_ordNA_scaf1220	0.35	0.19	2468	NA
lgNA_ordNA_scaf1221	lgNA_ordNA_scaf1221	1.00	0.00	1548	A
lgNA_ordNA_scaf1222	lgNA_ordNA_scaf1222	0.00	0.00	1067	NA
lgNA_ordNA_scaf1223	lgNA_ordNA_scaf1223	0.82	0.02	256688	A
lgNA_ordNA_scaf1224	lgNA_ordNA_scaf1224	1.00	0.00	1466	A
lgNA_ordNA_scaf1225	lgNA_ordNA_scaf1225	1.00	0.00	2866	A
lgNA_ordNA_scaf1226	lgNA_ordNA_scaf1226	0.66	0.03	2547	A
lgNA_ordNA_scaf1227	lgNA_ordNA_scaf1227	1.00	0.00	1004	A
lgNA_ordNA_scaf1228	lgNA_ordNA_scaf1228	0.26	0.08	2514	A
lgNA_ordNA_scaf1229	lgNA_ordNA_scaf1229	0.55	0.00	1450	A
lgNA_ordNA_scaf1230	lgNA_ordNA_scaf1230	0.61	0.31	1826	NA
lgNA_ordNA_scaf1231	lgNA_ordNA_scaf1231	0.85	0.00	1165	A
lgNA_ordNA_scaf1232	lgNA_ordNA_scaf1232	0.95	0.00	1044	A
lgNA_ordNA_scaf1233	lgNA_ordNA_scaf1233	0.38	0.38	1701	NA
lgNA_ordNA_scaf1234	lgNA_ordNA_scaf1234	0.71	0.05	1559	A
lgNA_ordNA_scaf1235	lgNA_ordNA_scaf1235	0.16	0.00	1426	A
lgNA_ordNA_scaf1236	lgNA_ordNA_scaf1236	1.00	0.00	1019	A
lgNA_ordNA_scaf1237	lgNA_ordNA_scaf1237	0.31	0.00	1464	A
lgNA_ordNA_scaf1238	lgNA_ordNA_scaf1238	1.00	0.00	1156	A
lgNA_ordNA_scaf1239	lgX_ordNA_scaf1239	0.18	0.80	2327	X
lgNA_ordNA_scaf1240	lgNA_ordNA_scaf1240	0.96	0.00	1317	A
lgNA_ordNA_scaf1241	lgNA_ordNA_scaf1241	1.00	0.00	1102	A
lgNA_ordNA_scaf1242	lgNA_ordNA_scaf1242	0.88	0.01	158624	A
lgNA_ordNA_scaf1244	lgNA_ordNA_scaf1244	0.79	0.00	1089	A
lgNA_ordNA_scaf1245	lgNA_ordNA_scaf1245	0.66	0.28	1841	A
lgNA_ordNA_scaf1246	lgNA_ordNA_scaf1246	0.97	0.00	1336	A
lgNA_ordNA_scaf1247	lgNA_ordNA_scaf1247	0.16	0.00	1877	A
lgNA_ordNA_scaf1248	lgNA_ordNA_scaf1248	0.58	0.00	2190	A
lgNA_ordNA_scaf1249	lgNA_ordNA_scaf1249	0.76	0.00	1139	A
lgNA_ordNA_scaf1250	lgNA_ordNA_scaf1250	0.06	0.00	1099	A
lgNA_ordNA_scaf1251	lgNA_ordNA_scaf1251	0.28	0.00	1298	A
lgNA_ordNA_scaf1252	lgNA_ordNA_scaf1252	0.74	0.00	1192	A
lgNA_ordNA_scaf1253	lgNA_ordNA_scaf1253	0.00	0.00	1263	NA
lgNA_ordNA_scaf1254	lgNA_ordNA_scaf1254	0.00	0.00	1244	NA
lgNA_ordNA_scaf1255	lgNA_ordNA_scaf1255	0.72	0.00	1077	A
lgNA_ordNA_scaf1256	lgNA_ordNA_scaf1256	0.56	0.00	1177	A
lgNA_ordNA_scaf1257	lgNA_ordNA_scaf1257	1.00	0.00	1074	A
lgNA_ordNA_scaf1258	lgNA_ordNA_scaf1258	0.48	0.00	2915	A
lgNA_ordNA_scaf1259	lgNA_ordNA_scaf1259	1.00	0.00	1060	A
