Type	Kimura	Genome_percent
LINE/LOA	9	0
LINE/L2	9	0.00291658333333
LINE/CR1	9	0.0142813333333
LINE/RTE	9	0.11620825
LINE	9	0.00584275
LINE/L1	9	8.96666666667e-05
LTR	9	0.00415175
LTR/Gypsy	9	0.1453865
LTR/Copia	9	0.01438225
RC/Helitron	9	0.00881416666667
DNA/Transib	9	0
DNA/TcMar	9	0.042668
DNA/Sola	9	0.00211566666667
DNA/PiggyBac	9	0.0009935
DNA/P	9	0.00183433333333
DNA	9	0.0882211666667
DNA/Maverick	9	0.128830083333
DNA/Kolobok	9	0.000261
DNA/hAT	9	0.237803583333
DNA/Harbinger	9	0.00933875
DNA/Ginger	9	0
DNA/Academ	9	0.0118621666667
Other	9	0.0180444166667
SINE	10	0.0202980833333
LINE/R2	10	0.0588331666667
LINE/Jockey-I	10	0.0506281666667
LINE/R1	10	0.0105625833333
LINE/LOA	10	0
LINE/L2	10	0.00277508333333
LINE/CR1	10	0.01145675
LINE/RTE	10	0.149892333333
LINE	10	0.00818583333333
LINE/L1	10	0.000184916666667
LTR	10	0.005778
LTR/Gypsy	10	0.139169583333
LTR/Copia	10	0.01507475
RC/Helitron	10	0.00880883333333
DNA/Transib	10	0
DNA/TcMar	10	0.0321196666667
DNA/Sola	10	0.00211758333333
DNA/PiggyBac	10	0.000626
DNA/P	10	0.00108933333333
DNA	10	0.0800635
DNA/Maverick	10	0.115814416667
DNA/Kolobok	10	3.175e-05
DNA/hAT	10	0.19853575
DNA/Harbinger	10	0.0108940833333
DNA/Ginger	10	0
DNA/Academ	10	0.0093285
Other	10	0.0175380833333
SINE	11	0.0247766666667
LINE/R2	11	0.0760148333333
LINE/Jockey-I	11	0.0506105833333
LINE/R1	11	0.0118264166667
LINE/LOA	11	0
LINE/L2	11	0.00213233333333
LINE/CR1	11	0.00924375
LINE/RTE	11	0.183509416667
LINE	11	0.0103281666667
LINE/L1	11	0
LTR	11	0.00638366666667
LTR/Gypsy	11	0.130477666667
LTR/Copia	11	0.0109530833333
RC/Helitron	11	0.00783683333333
DNA/Transib	11	0
DNA/TcMar	11	0.0300214166667
DNA/Sola	11	0.00134725
DNA/PiggyBac	11	0.00039
DNA/P	11	0.000905416666667
DNA	11	0.0759225
DNA/Maverick	11	0.100968666667
DNA/Kolobok	11	0.000215833333333
DNA/hAT	11	0.1602335
DNA/Harbinger	11	0.01118175
DNA/Ginger	11	0
DNA/Academ	11	0.0102219166667
Other	11	0.018339
SINE	12	0.0265341666667
LINE/R2	12	0.0913198333333
LINE/Jockey-I	12	0.04812375
LINE/R1	12	0.00991708333333
LINE/LOA	12	3.66666666667e-06
LINE/L2	12	0.00178991666667
LINE/CR1	12	0.00842675
LINE/RTE	12	0.201052583333
LINE	12	0.0121985833333
LINE/L1	12	0
LTR	12	0.00379783333333
LTR/Gypsy	12	0.14035425
LTR/Copia	12	0.00967491666667
RC/Helitron	12	0.00867183333333
DNA/Transib	12	0
DNA/TcMar	12	0.0224925
DNA/Sola	12	0.00112658333333
DNA/PiggyBac	12	0.000151
DNA/P	12	0.00106925
DNA	12	0.0769405833333
DNA/Maverick	12	0.08698975
DNA/Kolobok	12	9.28333333333e-05
DNA/hAT	12	0.146653833333
DNA/Harbinger	12	0.0162095833333
DNA/Ginger	12	0
DNA/Academ	12	0.00938758333333
Other	12	0.02304875
SINE	13	0.02865325
LINE/R2	13	0.103541833333
LINE/Jockey-I	13	0.0399995833333
LINE/R1	13	0.0109594166667
LINE/LOA	13	0
LINE/L2	13	0.00174416666667
LINE/CR1	13	0.00720933333333
LINE/RTE	13	0.19348575
LINE	13	0.0123829166667
LINE/L1	13	0
LTR	13	0.00321825
LTR/Gypsy	13	0.169951916667
LTR/Copia	13	0.00973225
RC/Helitron	13	0.0115593333333
DNA/Transib	13	0
DNA/TcMar	13	0.0176535
DNA/Sola	13	0.00138108333333
DNA/PiggyBac	13	0.00059525
DNA/P	13	0.00108366666667
DNA	13	0.0749610833333
DNA/Maverick	13	0.0839765833333
DNA/Kolobok	13	6.83333333333e-05
DNA/hAT	13	0.127166333333
DNA/Harbinger	13	0.0198464166667
DNA/Ginger	13	0
DNA/Academ	13	0.00651408333333
Other	13	0.028647
SINE	14	0.0250955
LINE/R2	14	0.100373666667
LINE/Jockey-I	14	0.0368531666667
LINE/R1	14	0.00978116666667
LINE/LOA	14	0
LINE/L2	14	0.00146491666667
LINE/CR1	14	0.00679141666667
LINE/RTE	14	0.173092916667
LINE	14	0.0138705833333
LINE/L1	14	1.66666666667e-05
LTR	14	0.004841
LTR/Gypsy	14	0.212078083333
LTR/Copia	14	0.00827825
RC/Helitron	14	0.0133245
DNA/Transib	14	0
DNA/TcMar	14	0.0157373333333
DNA/Sola	14	0.000648166666667
DNA/PiggyBac	14	0.000221916666667
DNA/P	14	0.0013085
DNA	14	0.0774045833333
DNA/Maverick	14	0.0906241666667
DNA/Kolobok	14	0
DNA/hAT	14	0.11885625
DNA/Harbinger	14	0.0243543333333
DNA/Ginger	14	0
DNA/Academ	14	0.00636875
Other	14	0.03643675
SINE	15	0.023886
LINE/R2	15	0.100189416667
LINE/Jockey-I	15	0.0294165
LINE/R1	15	0.00921091666667
LINE/LOA	15	0
LINE/L2	15	0.00115275
LINE/CR1	15	0.0079695
LINE/RTE	15	0.149274
LINE	15	0.0141751666667
LINE/L1	15	6.3e-05
LTR	15	0.00474091666667
LTR/Gypsy	15	0.239291833333
LTR/Copia	15	0.00801083333333
RC/Helitron	15	0.01491475
DNA/Transib	15	0
DNA/TcMar	15	0.0158720833333
DNA/Sola	15	0.000756166666667
DNA/PiggyBac	15	8.04166666667e-05
DNA/P	15	0.00105016666667
DNA	15	0.0832493333333
DNA/Maverick	15	0.0955670833333
DNA/Kolobok	15	3.08333333333e-06
DNA/hAT	15	0.11305475
DNA/Harbinger	15	0.0307714166667
DNA/Ginger	15	0
DNA/Academ	15	0.00499608333333
Other	15	0.04106775
SINE	16	0.0211635
LINE/R2	16	0.0931583333333
LINE/Jockey-I	16	0.0259210833333
LINE/R1	16	0.00819475
LINE/LOA	16	0
LINE/L2	16	0.0010685
LINE/CR1	16	0.00677641666667
LINE/RTE	16	0.130489416667
LINE	16	0.0140136666667
LINE/L1	16	5.175e-05
LTR	16	0.00363908333333
LTR/Gypsy	16	0.274662083333
LTR/Copia	16	0.00703391666667
RC/Helitron	16	0.0183281666667
DNA/Transib	16	0
DNA/TcMar	16	0.016376
DNA/Sola	16	0.000697916666667
DNA/PiggyBac	16	0.000164333333333
DNA/P	16	0.00171408333333
DNA	16	0.0846148333333
DNA/Maverick	16	0.08493375
DNA/Kolobok	16	3.58333333333e-06
DNA/hAT	16	0.117084583333
DNA/Harbinger	16	0.03636275
DNA/Ginger	16	0
DNA/Academ	16	0.00574208333333
Other	16	0.0426136666667
SINE	17	0.0167946666667
LINE/R2	17	0.0794235
LINE/Jockey-I	17	0.02290275
LINE/R1	17	0.00749191666667
LINE/LOA	17	0
LINE/L2	17	0.000783833333333
LINE/CR1	17	0.00694141666667
LINE/RTE	17	0.11940425
LINE	17	0.01374225
LINE/L1	17	0.000198416666667
LTR	17	0.0058795
LTR/Gypsy	17	0.290250333333
LTR/Copia	17	0.00815775
RC/Helitron	17	0.0195749166667
DNA/Transib	17	0
DNA/TcMar	17	0.0155740833333
DNA/Sola	17	0.00046225
DNA/PiggyBac	17	5.13333333333e-05
DNA/P	17	0.00177566666667
DNA	17	0.07654125
DNA/Maverick	17	0.0796470833333
DNA/Kolobok	17	1.25e-06
DNA/hAT	17	0.110078333333
DNA/Harbinger	17	0.0435448333333
DNA/Ginger	17	0
DNA/Academ	17	0.00492583333333
Other	17	0.04207425
SINE	18	0.0161966666667
LINE/R2	18	0.0678925
LINE/Jockey-I	18	0.02125125
LINE/R1	18	0.0087345
LINE/LOA	18	0
LINE/L2	18	0.0007405
LINE/CR1	18	0.00694508333333
LINE/RTE	18	0.106248333333
LINE	18	0.0135306666667
LINE/L1	18	0.0001745
LTR	18	0.00593025
LTR/Gypsy	18	0.2907855
LTR/Copia	18	0.0068985
RC/Helitron	18	0.0178508333333
DNA/Transib	18	0
DNA/TcMar	18	0.0152469166667
DNA/Sola	18	0.000499666666667
DNA/PiggyBac	18	0.000108416666667
DNA/P	18	0.00182941666667
DNA	18	0.0697509166667
DNA/Maverick	18	0.0656703333333
DNA/Kolobok	18	0
