Type	Kimura	Genome_percent
LINE/CR1	14	0.005732
LINE/RTE	14	0.181264833333
LINE	14	0.00963975
LINE/L1	14	0
LTR	14	0.00468733333333
LTR/Gypsy	14	0.0660053333333
LTR/Copia	14	0.00511666666667
RC/Helitron	14	0.0206664166667
DNA/Transib	14	4.41666666667e-05
DNA/TcMar	14	0.0166061666667
DNA/Sola	14	0.000756666666667
DNA/PiggyBac	14	9.48333333333e-05
DNA/P	14	1.7e-05
DNA	14	0.0589714166667
DNA/Maverick	14	0.18908025
DNA/Kolobok	14	8.90833333333e-05
DNA/hAT	14	0.200469833333
DNA/Harbinger	14	0.00670433333333
DNA/Ginger	14	0
DNA/Academ	14	0.00169766666667
Other	14	0.02802475
SINE	15	0.0173706666667
LINE/R2	15	0.0863795833333
LINE/Jockey-I	15	0.031768
LINE/R1	15	0.00798816666667
LINE/LOA	15	0
LINE/L2	15	0.000767166666667
LINE/CR1	15	0.005378
LINE/RTE	15	0.155492083333
LINE	15	0.010586
LINE/L1	15	0
LTR	15	0.00325883333333
LTR/Gypsy	15	0.057932
LTR/Copia	15	0.004075
RC/Helitron	15	0.0252408333333
DNA/Transib	15	0.000202166666667
DNA/TcMar	15	0.0145485
DNA/Sola	15	0.000400083333333
DNA/PiggyBac	15	0.00011125
DNA/P	15	9.175e-05
DNA	15	0.0564095
DNA/Maverick	15	0.218064
DNA/Kolobok	15	0.000146333333333
DNA/hAT	15	0.202844416667
DNA/Harbinger	15	0.00730541666667
DNA/Ginger	15	0
DNA/Academ	15	0.00155758333333
Other	15	0.0321968333333
SINE	16	0.0217285
LINE/R2	16	0.0807029166667
LINE/Jockey-I	16	0.0317400833333
LINE/R1	16	0.00504158333333
LINE/LOA	16	0
LINE/L2	16	0.000878583333333
LINE/CR1	16	0.00603416666667
LINE/RTE	16	0.146073833333
LINE	16	0.008835
LINE/L1	16	0
LTR	16	0.00453391666667
LTR/Gypsy	16	0.0528225833333
LTR/Copia	16	0.00343791666667
RC/Helitron	16	0.0236465833333
DNA/Transib	16	0
DNA/TcMar	16	0.0121810833333
DNA/Sola	16	0.000604666666667
DNA/PiggyBac	16	9.4e-05
DNA/P	16	4.13333333333e-05
DNA	16	0.05131625
DNA/Maverick	16	0.250016583333
DNA/Kolobok	16	0.000196166666667
DNA/hAT	16	0.211563166667
DNA/Harbinger	16	0.007663
DNA/Ginger	16	0
DNA/Academ	16	0.00231591666667
Other	16	0.0400623333333
SINE	17	0.02412425
LINE/R2	17	0.0668671666667
LINE/Jockey-I	17	0.02735425
LINE/R1	17	0.00452733333333
LINE/LOA	17	0
LINE/L2	17	0.000922333333333
LINE/CR1	17	0.005429
LINE/RTE	17	0.125880916667
LINE	17	0.00919133333333
LINE/L1	17	0
LTR	17	0.00490591666667
LTR/Gypsy	17	0.04749275
LTR/Copia	17	0.00281408333333
RC/Helitron	17	0.0243426666667
DNA/Transib	17	0.000240333333333
DNA/TcMar	17	0.01049125
DNA/Sola	17	0.000529583333333
DNA/PiggyBac	17	5.975e-05
DNA/P	17	0
DNA	17	0.0442818333333
DNA/Maverick	17	0.262448083333
DNA/Kolobok	17	0.000174166666667
DNA/hAT	17	0.212846333333
DNA/Harbinger	17	0.0087565
DNA/Ginger	17	0
DNA/Academ	17	0.00228433333333
Other	17	0.0416018333333
SINE	18	0.0288128333333
LINE/R2	18	0.0567710833333
LINE/Jockey-I	18	0.0237129166667
LINE/R1	18	0.00535333333333
LINE/LOA	18	0
LINE/L2	18	0.000500333333333
LINE/CR1	18	0.00494425
LINE/RTE	18	0.11866475
LINE	18	0.00943616666667
LINE/L1	18	0
LTR	18	0.00519991666667
LTR/Gypsy	18	0.04481575
LTR/Copia	18	0.00303975
RC/Helitron	18	0.0258491666667
DNA/Transib	18	3.70833333333e-05
DNA/TcMar	18	0.00926375
DNA/Sola	18	0.000665833333333
DNA/PiggyBac	18	0.00014875
DNA/P	18	0
DNA	18	0.0385818333333
DNA/Maverick	18	0.256313833333
DNA/Kolobok	18	0.000145416666667
DNA/hAT	18	0.209487166667
DNA/Harbinger	18	0.00873558333333
DNA/Ginger	18	0
DNA/Academ	18	0.00218883333333
Other	18	0.04440125
SINE	19	0.0314953333333
LINE/R2	19	0.0457355833333
LINE/Jockey-I	19	0.018919
LINE/R1	19	0.00522958333333
LINE/LOA	19	0
LINE/L2	19	0.00053925
LINE/CR1	19	0.00421816666667
LINE/RTE	19	0.11593725
LINE	19	0.00865266666667
LINE/L1	19	0
LTR	19	0.00405316666667
LTR/Gypsy	19	0.0421018333333
LTR/Copia	19	0.00334608333333
RC/Helitron	19	0.02340075
DNA/Transib	19	4.35833333333e-05
DNA/TcMar	19	0.00927683333333
DNA/Sola	19	0.00049525
DNA/PiggyBac	19	0.000184583333333
DNA/P	19	1.88333333333e-05
DNA	19	0.03245025
DNA/Maverick	19	0.253369333333
DNA/Kolobok	19	0.000132
DNA/hAT	19	0.203377416667
DNA/Harbinger	19	0.00993025
DNA/Ginger	19	0
DNA/Academ	19	0.0022865
Other	19	0.0435508333333
SINE	20	0.0337524166667
LINE/R2	20	0.03624
LINE/Jockey-I	20	0.0159728333333
LINE/R1	20	0.00559175
LINE/LOA	20	0
