Type	Kimura	Genome_percent
LINE/R1	11	0.00846275
LINE/LOA	11	0
LINE/L2	11	0.00173258333333
LINE/CR1	11	0.00716516666667
LINE/RTE	11	0.19106575
LINE	11	0.0114870833333
LINE/L1	11	0
LTR	11	0.00500425
LTR/Gypsy	11	0.124459916667
LTR/Copia	11	0.00902633333333
RC/Helitron	11	0.00854633333333
DNA/Transib	11	0
DNA/TcMar	11	0.0330234166667
DNA/Sola	11	0.0019605
DNA/PiggyBac	11	0.00123708333333
DNA/P	11	0.0005155
DNA	11	0.069737
DNA/Maverick	11	0.1392985
DNA/Kolobok	11	0.0006935
DNA/hAT	11	0.166601333333
DNA/Harbinger	11	0.00589866666667
DNA/Ginger	11	0.00136158333333
DNA/Academ	11	0.0119693333333
Other	11	0.03504725
SINE	12	0.0508375
LINE/R2	12	0.0594721666667
LINE/Jockey-I	12	0.0430328333333
LINE/R1	12	0.00684191666667
LINE/LOA	12	0
LINE/L2	12	0.00154741666667
LINE/CR1	12	0.00469491666667
LINE/RTE	12	0.23215
LINE	12	0.0110044166667
LINE/L1	12	0
LTR	12	0.00474508333333
LTR/Gypsy	12	0.109054
LTR/Copia	12	0.00794625
RC/Helitron	12	0.00767975
DNA/Transib	12	0
DNA/TcMar	12	0.0314934166667
DNA/Sola	12	0.0014435
DNA/PiggyBac	12	0.000843
DNA/P	12	0.000784833333333
DNA	12	0.06597375
DNA/Maverick	12	0.1532595
DNA/Kolobok	12	0.00107875
DNA/hAT	12	0.16153175
DNA/Harbinger	12	0.00608625
DNA/Ginger	12	0.001168
DNA/Academ	12	0.0122325833333
Other	12	0.036424
SINE	13	0.0510845833333
LINE/R2	13	0.0617054166667
LINE/Jockey-I	13	0.0383484166667
LINE/R1	13	0.00670333333333
LINE/LOA	13	0
LINE/L2	13	0.00103041666667
LINE/CR1	13	0.00533283333333
LINE/RTE	13	0.242517833333
LINE	13	0.0108896666667
LINE/L1	13	0
LTR	13	0.00544541666667
LTR/Gypsy	13	0.0958344166667
LTR/Copia	13	0.00687933333333
RC/Helitron	13	0.00849466666667
DNA/Transib	13	0
DNA/TcMar	13	0.0291875833333
DNA/Sola	13	0.001139
DNA/PiggyBac	13	0.00110833333333
DNA/P	13	0.000410166666667
DNA	13	0.0610698333333
DNA/Maverick	13	0.17566925
DNA/Kolobok	13	0.00118808333333
DNA/hAT	13	0.1623095
DNA/Harbinger	13	0.00590525
DNA/Ginger	13	0.00055775
DNA/Academ	13	0.012794
Other	13	0.0413708333333
SINE	14	0.048031
LINE/R2	14	0.05813525
LINE/Jockey-I	14	0.03042925
LINE/R1	14	0.00621683333333
LINE/LOA	14	0
LINE/L2	14	0.00115683333333
LINE/CR1	14	0.005483
LINE/RTE	14	0.22454725
LINE	14	0.01148825
LINE/L1	14	0
LTR	14	0.00548966666667
LTR/Gypsy	14	0.074911
LTR/Copia	14	0.00595216666667
RC/Helitron	14	0.0127011666667
DNA/Transib	14	0
DNA/TcMar	14	0.029621
DNA/Sola	14	0.00100475
DNA/PiggyBac	14	0.00059875
DNA/P	14	0.0005385
DNA	14	0.0622951666667
DNA/Maverick	14	0.216245333333
DNA/Kolobok	14	0.00108291666667
DNA/hAT	14	0.165352583333
DNA/Harbinger	14	0.00702
DNA/Ginger	14	0.000375
DNA/Academ	14	0.0101098333333
Other	14	0.050582
SINE	15	0.0430373333333
LINE/R2	15	0.04852575
LINE/Jockey-I	15	0.0256595
LINE/R1	15	0.00453891666667
LINE/LOA	15	0
LINE/L2	15	0.000820333333333
LINE/CR1	15	0.00626016666667
LINE/RTE	15	0.201441083333
LINE	15	0.010151
LINE/L1	15	0
LTR	15	0.0045565
LTR/Gypsy	15	0.05975325
LTR/Copia	15	0.00660808333333
RC/Helitron	15	0.0147445
DNA/Transib	15	0
DNA/TcMar	15	0.0320720833333
DNA/Sola	15	0.00153433333333
DNA/PiggyBac	15	0.000636666666667
DNA/P	15	0.0004565
DNA	15	0.0549345833333
DNA/Maverick	15	0.254797083333
DNA/Kolobok	15	0.00126208333333
DNA/hAT	15	0.157408
DNA/Harbinger	15	0.0070425
DNA/Ginger	15	0.000153166666667
DNA/Academ	15	0.00915666666667
Other	15	0.0585119166667
SINE	16	0.03655425
LINE/R2	16	0.0391319166667
LINE/Jockey-I	16	0.0252445833333
LINE/R1	16	0.00599941666667
LINE/LOA	16	0
LINE/L2	16	0.000946083333333
LINE/CR1	16	0.00593766666667
LINE/RTE	16	0.176585166667
LINE	16	0.01037
LINE/L1	16	0
LTR	16	0.00474958333333
LTR/Gypsy	16	0.053277
LTR/Copia	16	0.00524058333333
RC/Helitron	16	0.0171375
DNA/Transib	16	0
DNA/TcMar	16	0.0324026666667
DNA/Sola	16	0.00121666666667
DNA/PiggyBac	16	0.000917416666667
DNA/P	16	0.000365583333333
DNA	16	0.05133625
DNA/Maverick	16	0.296781916667
DNA/Kolobok	16	0.00122616666667
DNA/hAT	16	0.15211875
DNA/Harbinger	16	0.00735183333333
DNA/Ginger	16	5.5e-05
DNA/Academ	16	0.00843075
Other	16	0.0614399166667
SINE	17	0.0275835833333
LINE/R2	17	0.0342549166667
LINE/Jockey-I	17	0.0208213333333
LINE/R1	17	0.0055205
LINE/LOA	17	0
LINE/L2	17	0.000496416666667
LINE/CR1	17	0.00604833333333
LINE/RTE	17	0.160900916667
LINE	17	0.00956458333333
LINE/L1	17	0
LTR	17	0.00595075
LTR/Gypsy	17	0.0465128333333
LTR/Copia	17	0.0053305
RC/Helitron	17	0.0199236666667
DNA/Transib	17	0
DNA/TcMar	17	0.035257
DNA/Sola	17	0.00147908333333
DNA/PiggyBac	17	0.000652166666667
DNA/P	17	0.000333
DNA	17	0.0443613333333
DNA/Maverick	17	0.322150916667
DNA/Kolobok	17	0.000871333333333
DNA/hAT	17	0.135727083333
DNA/Harbinger	17	0.00756208333333
DNA/Ginger	17	0.000122833333333
DNA/Academ	17	0.008089
Other	17	0.06427625
SINE	18	0.0245456666667
LINE/R2	18	0.0257205833333
LINE/Jockey-I	18	0.0213439166667
LINE/R1	18	0.00445708333333
LINE/LOA	18	0
LINE/L2	18	0.000688583333333
LINE/CR1	18	0.00586491666667
LINE/RTE	18	0.135773416667
LINE	18	0.00879066666667
LINE/L1	18	0
LTR	18	0.00518083333333
LTR/Gypsy	18	0.0453768333333
LTR/Copia	18	0.00494708333333
RC/Helitron	18	0.0163795833333
DNA/Transib	18	0
DNA/TcMar	18	0.0330685
DNA/Sola	18	0.00128941666667
DNA/PiggyBac	18	0.00132758333333
DNA/P	18	0.00031475
DNA	18	0.04407375
DNA/Maverick	18	0.32450575
DNA/Kolobok	18	0.000531583333333
DNA/hAT	18	0.12537025
DNA/Harbinger	18	0.00856808333333
DNA/Ginger	18	4.55e-05
DNA/Academ	18	0.00659058333333
Other	18	0.0632263333333
SINE	19	0.0229771666667
LINE/R2	19	0.0215785833333
LINE/Jockey-I	19	0.0182988333333
LINE/R1	19	0.00615108333333
LINE/LOA	19	0
LINE/L2	19	0.00076975
LINE/CR1	19	0.0041575
LINE/RTE	19	0.11946175
LINE	19	0.00876016666667
LINE/L1	19	0
LTR	19	0.00425175
LTR/Gypsy	19	0.0439171666667
LTR/Copia	19	0.00502025
RC/Helitron	19	0.01344625
DNA/Transib	19	0
DNA/TcMar	19	0.0329138333333
DNA/Sola	19	0.00121775
DNA/PiggyBac	19	0.00114125
DNA/P	19	0.000241583333333
DNA	19	0.0378324166667
DNA/Maverick	19	0.318881
DNA/Kolobok	19	0.000356166666667
DNA/hAT	19	0.10758375
DNA/Harbinger	19	0.00829416666667
DNA/Ginger	19	2.29166666667e-05
DNA/Academ	19	0.00689316666667
Other	19	0.0593448333333
SINE	20	0.0187986666667
LINE/R2	20	0.0208669166667
LINE/Jockey-I	20	0.0180010833333
LINE/R1	20	0.00666775
LINE/LOA	20	0
LINE/L2	20	0.000640166666667
LINE/CR1	20	0.00395583333333
LINE/RTE	20	0.101742833333
LINE	20	0.00897075
LINE/L1	20	0
LTR	20	0.00421133333333
LTR/Gypsy	20	0.0439899166667
LTR/Copia	20	0.00495991666667
RC/Helitron	20	0.0135948333333
DNA/Transib	20	0
DNA/TcMar	20	0.031217
DNA/Sola	20	0.00122275
DNA/PiggyBac	20	0.000965166666667
DNA/P	20	0.00028925
DNA	20	0.0358316666667
DNA/Maverick	20	0.305036333333
DNA/Kolobok	20	0.000455666666667
DNA/hAT	20	0.0992145833333
DNA/Harbinger	20	0.00826308333333
DNA/Ginger	20	2.80833333333e-05
DNA/Academ	20	0.00754625
Other	20	0.055199
SINE	21	0.0180829166667
LINE/R2	21	0.0154625833333
