Type	Kimura	Genome_percent
LINE/Jockey-I	15	0.04342275
LINE/R1	15	0.0033585
LINE/LOA	15	0
LINE/L2	15	0.000866
LINE/CR1	15	0.00514883333333
LINE/RTE	15	0.2342795
LINE	15	0.00988375
LINE/L1	15	6.9e-05
LTR	15	0.00648158333333
LTR/Gypsy	15	0.136649833333
LTR/Copia	15	0.00584083333333
RC/Helitron	15	0.01927425
DNA/Transib	15	5.55e-05
DNA/TcMar	15	0.0256015
DNA/Sola	15	0.00048425
DNA/PiggyBac	15	0.00013175
DNA/P	15	8.675e-05
DNA	15	0.0566696666667
DNA/Maverick	15	0.235037916667
DNA/Kolobok	15	0.000186
DNA/hAT	15	0.206711083333
DNA/Harbinger	15	0.00895025
DNA/Ginger	15	0
DNA/Academ	15	0.00863733333333
Other	15	0.0212715833333
SINE	16	0.0518855833333
LINE/R2	16	0.0172039166667
LINE/Jockey-I	16	0.03721275
LINE/R1	16	0.00279925
LINE/LOA	16	0
LINE/L2	16	0.00093225
LINE/CR1	16	0.0057755
LINE/RTE	16	0.245532
LINE	16	0.0115696666667
LINE/L1	16	0.000138166666667
LTR	16	0.00736408333333
LTR/Gypsy	16	0.132514
LTR/Copia	16	0.00434033333333
RC/Helitron	16	0.0183374166667
DNA/Transib	16	0.000235416666667
DNA/TcMar	16	0.02373175
DNA/Sola	16	0.000543
DNA/PiggyBac	16	8.71666666667e-05
DNA/P	16	1.875e-05
DNA	16	0.057451
DNA/Maverick	16	0.268796333333
DNA/Kolobok	16	0.000224916666667
DNA/hAT	16	0.205936333333
DNA/Harbinger	16	0.01018875
DNA/Ginger	16	0
DNA/Academ	16	0.0063555
Other	16	0.0265541666667
SINE	17	0.0458140833333
LINE/R2	17	0.01609075
LINE/Jockey-I	17	0.0346869166667
LINE/R1	17	0.00259183333333
LINE/LOA	17	0
LINE/L2	17	0.00157341666667
LINE/CR1	17	0.00491641666667
LINE/RTE	17	0.225481666667
LINE	17	0.0105290833333
LINE/L1	17	4.525e-05
LTR	17	0.00747516666667
LTR/Gypsy	17	0.128138916667
LTR/Copia	17	0.00503658333333
RC/Helitron	17	0.0205580833333
DNA/Transib	17	0.00021625
DNA/TcMar	17	0.0209769166667
DNA/Sola	17	0.000572666666667
DNA/PiggyBac	17	0.000120083333333
DNA/P	17	2.70833333333e-05
DNA	17	0.050212
DNA/Maverick	17	0.298630333333
DNA/Kolobok	17	0.000162
DNA/hAT	17	0.197268416667
DNA/Harbinger	17	0.0108940833333
DNA/Ginger	17	0
DNA/Academ	17	0.00677941666667
Other	17	0.030449
SINE	18	0.0406341666667
LINE/R2	18	0.0100020833333
LINE/Jockey-I	18	0.0224709166667
LINE/R1	18	0.00259166666667
LINE/LOA	18	0
LINE/L2	18	0.00099775
LINE/CR1	18	0.0044445
LINE/RTE	18	0.212710583333
LINE	18	0.0101241666667
LINE/L1	18	0.000224166666667
LTR	18	0.00789583333333
LTR/Gypsy	18	0.118479166667
LTR/Copia	18	0.0047365
RC/Helitron	18	0.0219509166667
DNA/Transib	18	0.000437
DNA/TcMar	18	0.0191758333333
DNA/Sola	18	0.00053325
DNA/PiggyBac	18	0.000225166666667
DNA/P	18	5.3e-05
DNA	18	0.04729275
DNA/Maverick	18	0.303075416667
DNA/Kolobok	18	0.000155
DNA/hAT	18	0.1808365
DNA/Harbinger	18	0.0129486666667
DNA/Ginger	18	0
DNA/Academ	18	0.00736616666667
Other	18	0.0336215833333
SINE	19	0.0352911666667
LINE/R2	19	0.00891808333333
LINE/Jockey-I	19	0.0208606666667
LINE/R1	19	0.0018165
LINE/LOA	19	0
LINE/L2	19	0.0010225
LINE/CR1	19	0.0041565
LINE/RTE	19	0.193432666667
LINE	19	0.00983316666667
LINE/L1	19	0.000281166666667
LTR	19	0.00801275
LTR/Gypsy	19	0.111028583333
LTR/Copia	19	0.003649
RC/Helitron	19	0.01863575
DNA/Transib	19	0.00029325
DNA/TcMar	19	0.0159750833333
DNA/Sola	19	0.00052475
DNA/PiggyBac	19	0.00049225
DNA/P	19	0.00012625
DNA	19	0.040246
DNA/Maverick	19	0.291276
DNA/Kolobok	19	0.0001895
DNA/hAT	19	0.16763575
DNA/Harbinger	19	0.0148056666667
DNA/Ginger	19	0
DNA/Academ	19	0.0071945
Other	19	0.0336196666667
SINE	20	0.0313990833333
LINE/R2	20	0.00668525
LINE/Jockey-I	20	0.0177995833333
LINE/R1	20	0.00203541666667
LINE/LOA	20	0
LINE/L2	20	0.000622583333333
LINE/CR1	20	0.00426108333333
LINE/RTE	20	0.179315416667
LINE	20	0.0102390833333
LINE/L1	20	0.000556333333333
LTR	20	0.00850683333333
LTR/Gypsy	20	0.107718833333
LTR/Copia	20	0.00410025
RC/Helitron	20	0.0174345
DNA/Transib	20	9.25e-05
DNA/TcMar	20	0.0148668333333
DNA/Sola	20	0.000783166666667
DNA/PiggyBac	20	0.000320583333333
DNA/P	20	0.00012375
DNA	20	0.035054
DNA/Maverick	20	0.27890025
DNA/Kolobok	20	0.000125666666667
DNA/hAT	20	0.158001416667
DNA/Harbinger	20	0.01738775
DNA/Ginger	20	0
DNA/Academ	20	0.00479916666667
Other	20	0.031366
SINE	21	0.0314729166667
LINE/R2	21	0.00445658333333
LINE/Jockey-I	21	0.0190689166667
LINE/R1	21	0.00188441666667
LINE/LOA	21	0
LINE/L2	21	0.00108716666667
LINE/CR1	21	0.0048465
