Type	Kimura	Genome_percent
LINE/L2	13	0.00234966666667
LINE/CR1	13	0.00905591666667
LINE/RTE	13	0.10646925
LINE	13	0.0147571666667
LINE/L1	13	0
LTR	13	0.00364225
LTR/Gypsy	13	0.0170134166667
LTR/Copia	13	0.00672383333333
RC/Helitron	13	0.02654375
DNA/Transib	13	0
DNA/TcMar	13	0.0132995
DNA/Sola	13	0.00105458333333
DNA/PiggyBac	13	0.000307666666667
DNA/P	13	8.80833333333e-05
DNA	13	0.121658416667
DNA/Maverick	13	0.435828666667
DNA/Kolobok	13	0
DNA/hAT	13	0.21213225
DNA/Harbinger	13	0.00492916666667
DNA/Ginger	13	0.000276583333333
DNA/Academ	13	0.0015035
Other	13	0.008388
SINE	14	0.0441235833333
LINE/R2	14	0.124706416667
LINE/Jockey-I	14	0.0249435
LINE/R1	14	0.000869916666667
LINE/LOA	14	0
LINE/L2	14	0.00217058333333
LINE/CR1	14	0.00812516666667
LINE/RTE	14	0.084505
LINE	14	0.0148704166667
LINE/L1	14	0
LTR	14	0.00454083333333
LTR/Gypsy	14	0.0141023333333
LTR/Copia	14	0.00720408333333
RC/Helitron	14	0.0281115833333
DNA/Transib	14	0
DNA/TcMar	14	0.0105819166667
DNA/Sola	14	0.000833833333333
DNA/PiggyBac	14	0.000370916666667
DNA/P	14	0.000145416666667
DNA	14	0.123697916667
DNA/Maverick	14	0.464502916667
DNA/Kolobok	14	3.95833333333e-05
DNA/hAT	14	0.216952833333
DNA/Harbinger	14	0.00589158333333
DNA/Ginger	14	0.0002265
DNA/Academ	14	0.00141566666667
Other	14	0.0101535833333
SINE	15	0.0325763333333
LINE/R2	15	0.116249416667
LINE/Jockey-I	15	0.0239080833333
LINE/R1	15	0.000366583333333
LINE/LOA	15	0
LINE/L2	15	0.00217366666667
LINE/CR1	15	0.00781008333333
LINE/RTE	15	0.07065775
LINE	15	0.0155296666667
LINE/L1	15	0
LTR	15	0.00435941666667
LTR/Gypsy	15	0.0143710833333
LTR/Copia	15	0.00540458333333
RC/Helitron	15	0.02865025
DNA/Transib	15	0
DNA/TcMar	15	0.00795116666667
DNA/Sola	15	0.00084175
DNA/PiggyBac	15	0.0007815
DNA/P	15	9.96666666667e-05
