Type	Kimura	Genome_percent
DNA/Academ	25	0.000533666666667
Other	25	0.023364
SINE	26	0.03403875
LINE/R2	26	0.0019865
LINE/Jockey-I	26	0.00653233333333
LINE/R1	26	0.00324891666667
LINE/LOA	26	0
LINE/L2	26	0.000712833333333
LINE/CR1	26	0.00223233333333
LINE/RTE	26	0.0276970833333
LINE	26	0.00930325
LINE/L1	26	3.35e-05
LTR	26	0.00419866666667
LTR/Gypsy	26	0.0852375833333
LTR/Copia	26	0.00183891666667
RC/Helitron	26	0.00457658333333
DNA/Transib	26	0
DNA/TcMar	26	0.0131093333333
DNA/Sola	26	0.000427916666667
DNA/PiggyBac	26	0.00536508333333
DNA/P	26	2.9e-05
DNA	26	0.0327189166667
DNA/Maverick	26	0.168885083333
DNA/Kolobok	26	0.000141083333333
DNA/hAT	26	0.0425101666667
DNA/Harbinger	26	0.0165148333333
DNA/Ginger	26	0
DNA/Academ	26	0.000545833333333
Other	26	0.0239783333333
SINE	27	0.0301734166667
LINE/R2	27	0.00161058333333
LINE/Jockey-I	27	0.00595416666667
LINE/R1	27	0.003059
LINE/LOA	27	0
LINE/L2	27	0.000773083333333
LINE/CR1	27	0.00222983333333
LINE/RTE	27	0.0206255833333
LINE	27	0.00976983333333
LINE/L1	27	0
LTR	27	0.00439933333333
LTR/Gypsy	27	0.0816279166667
LTR/Copia	27	0.00193758333333
RC/Helitron	27	0.00370591666667
DNA/Transib	27	0
DNA/TcMar	27	0.01245275
DNA/Sola	27	0.000501666666667
DNA/PiggyBac	27	0.00195525
DNA/P	27	5.11666666667e-05
DNA	27	0.0276799166667
DNA/Maverick	27	0.15383025
DNA/Kolobok	27	3.69166666667e-05
DNA/hAT	27	0.0404259166667
DNA/Harbinger	27	0.016107
DNA/Ginger	27	0
DNA/Academ	27	0.000514833333333
Other	27	0.0211824166667
SINE	28	0.02872825
LINE/R2	28	0.001161
LINE/Jockey-I	28	0.0049475
LINE/R1	28	0.00543058333333
LINE/LOA	28	0
LINE/L2	28	0.000433416666667
LINE/CR1	28	0.00215475
LINE/RTE	28	0.0156686666667
LINE	28	0.00998358333333
LINE/L1	28	1.79166666667e-05
LTR	28	0.00411341666667
LTR/Gypsy	28	0.07380125
LTR/Copia	28	0.001715
RC/Helitron	28	0.00358008333333
DNA/Transib	28	0
DNA/TcMar	28	0.01177075
DNA/Sola	28	0.00038575
DNA/PiggyBac	28	0.00197366666667
DNA/P	28	5.70833333333e-05
DNA	28	0.0253416666667
DNA/Maverick	28	0.141697333333
DNA/Kolobok	28	9.15833333333e-05
DNA/hAT	28	0.0376678333333
DNA/Harbinger	28	0.0146140833333
DNA/Ginger	28	0
DNA/Academ	28	0.000641166666667
Other	28	0.0169469166667
SINE	29	0.0251204166667
LINE/R2	29	0.00137091666667
LINE/Jockey-I	29	0.00548866666667
LINE/R1	29	0.00678408333333
LINE/LOA	29	0
LINE/L2	29	0.00042325
LINE/CR1	29	0.00275183333333
LINE/RTE	29	0.01241925
LINE	29	0.00815841666667
LINE/L1	29	9.08333333333e-05
LTR	29	0.00355641666667
LTR/Gypsy	29	0.0656266666667
LTR/Copia	29	0.00161433333333
RC/Helitron	29	0.00349008333333
DNA/Transib	29	0
DNA/TcMar	29	0.0103120833333
DNA/Sola	29	0.000363666666667
DNA/PiggyBac	29	0.00133291666667
DNA/P	29	9.25e-06
DNA	29	0.0204323333333
DNA/Maverick	29	0.12868225
DNA/Kolobok	29	5.04166666667e-05
DNA/hAT	29	0.0344439166667
DNA/Harbinger	29	0.0130206666667
DNA/Ginger	29	0
DNA/Academ	29	0.000382833333333
Other	29	0.01255925
SINE	30	0.0234521666667
LINE/R2	30	0.0004405
LINE/Jockey-I	30	0.00704475
LINE/R1	30	0.00906783333333
LINE/LOA	30	0
LINE/L2	30	0.000192333333333
LINE/CR1	30	0.00199258333333
LINE/RTE	30	0.00960375
LINE	30	0.00859575
LINE/L1	30	0
LTR	30	0.00384616666667
LTR/Gypsy	30	0.0574565
LTR/Copia	30	0.00169916666667
RC/Helitron	30	0.00280841666667
DNA/Transib	30	0
DNA/TcMar	30	0.00997341666667
DNA/Sola	30	0.000254416666667
DNA/PiggyBac	30	0.000702333333333
DNA/P	30	1.64166666667e-05
DNA	30	0.0174409166667
DNA/Maverick	30	0.111060583333
DNA/Kolobok	30	1.91666666667e-06
DNA/hAT	30	0.029754
DNA/Harbinger	30	0.0129656666667
DNA/Ginger	30	0
DNA/Academ	30	0.00047025
Other	30	0.00960491666667
SINE	31	0.0201808333333
LINE/R2	31	0.000421833333333
LINE/Jockey-I	31	0.00585733333333
LINE/R1	31	0.00592533333333
LINE/LOA	31	0
LINE/L2	31	0.000210833333333
LINE/CR1	31	0.00209575
LINE/RTE	31	0.00717925
