Type	Kimura	Genome_percent
LINE	9	0.012514
LINE/L1	9	0.000232916666667
LTR	9	0.00558158333333
LTR/Gypsy	9	0.0923354166667
LTR/Copia	9	0.0206940833333
RC/Helitron	9	0.00813041666667
DNA/Transib	9	0.000156583333333
DNA/TcMar	9	0.04732575
DNA/Sola	9	0.00322166666667
DNA/PiggyBac	9	0.00118583333333
DNA/P	9	0.000266083333333
DNA	9	0.08714575
DNA/Maverick	9	0.157186166667
DNA/Kolobok	9	0.0002225
DNA/hAT	9	0.143694583333
DNA/Harbinger	9	0.0262714166667
DNA/Ginger	9	0
DNA/Academ	9	0.0060515
Other	9	0.00428291666667
SINE	10	0.07303825
LINE/R2	10	0.0656375833333
LINE/Jockey-I	10	0.03789975
LINE/R1	10	0.00307808333333
LINE/LOA	10	0
LINE/L2	10	0.00258308333333
LINE/CR1	10	0.00725625
LINE/RTE	10	0.167324333333
LINE	10	0.0158590833333
LINE/L1	10	0.000327166666667
LTR	10	0.00634258333333
LTR/Gypsy	10	0.0826905
LTR/Copia	10	0.0146660833333
RC/Helitron	10	0.0121488333333
DNA/Transib	10	6.625e-05
DNA/TcMar	10	0.0366765
DNA/Sola	10	0.00251425
DNA/PiggyBac	10	0.000834166666667
DNA/P	10	0.0003205
DNA	10	0.0791781666667
DNA/Maverick	10	0.195698833333
DNA/Kolobok	10	0.00015125
DNA/hAT	10	0.124391333333
DNA/Harbinger	10	0.0242105833333
DNA/Ginger	10	0
DNA/Academ	10	0.00514008333333
Other	10	0.00630816666667
SINE	11	0.0777788333333
LINE/R2	11	0.0854413333333
LINE/Jockey-I	11	0.0328105833333
LINE/R1	11	0.00248033333333
LINE/LOA	11	0
LINE/L2	11	0.00238208333333
LINE/CR1	11	0.00624266666667
LINE/RTE	11	0.182557583333
LINE	11	0.0130575833333
LINE/L1	11	0.000117
LTR	11	0.00641916666667
LTR/Gypsy	11	0.0767409166667
LTR/Copia	11	0.0112790833333
RC/Helitron	11	0.01541
DNA/Transib	11	0
DNA/TcMar	11	0.030822
DNA/Sola	11	0.00161566666667
DNA/PiggyBac	11	0.000176583333333
DNA/P	11	0.00033775
DNA	11	0.0840756666667
DNA/Maverick	11	0.244859083333
DNA/Kolobok	11	5.99166666667e-05
DNA/hAT	11	0.126976166667
DNA/Harbinger	11	0.019132
DNA/Ginger	11	0
DNA/Academ	11	0.00459591666667
Other	11	0.00887025
SINE	12	0.0715225833333
LINE/R2	12	0.0910455
LINE/Jockey-I	12	0.0342295
LINE/R1	12	0.00222766666667
LINE/LOA	12	0
LINE/L2	12	0.00181891666667
LINE/CR1	12	0.00634875
LINE/RTE	12	0.19446275
LINE	12	0.0149926666667
LINE/L1	12	7.76666666667e-05
LTR	12	0.0042055
LTR/Gypsy	12	0.0652095833333
LTR/Copia	12	0.00953708333333
RC/Helitron	12	0.0185626666667
DNA/Transib	12	9.16666666667e-07
DNA/TcMar	12	0.0263199166667
DNA/Sola	12	0.00182958333333
DNA/PiggyBac	12	0.000148916666667
DNA/P	12	0.000153583333333
DNA	12	0.0884955833333
DNA/Maverick	12	0.278688916667
DNA/Kolobok	12	0.00010325
DNA/hAT	12	0.151278333333
DNA/Harbinger	12	0.0139710833333
DNA/Ginger	12	0
DNA/Academ	12	0.00328283333333
Other	12	0.01317625
SINE	13	0.0650590833333
LINE/R2	13	0.0978783333333
LINE/Jockey-I	13	0.0300470833333
LINE/R1	13	0.00191125
LINE/LOA	13	0
LINE/L2	13	0.00126966666667
